	sample	Bin	Dataset	Complete	Single	Duplicated	Fragmented	Missing	n_markers	Scaffold N50	Contigs N50	Percent gaps	Number of scaffolds	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Additional_Notes	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings	n_genes_called	n_genes_mapped	n_contigs	taxonomic_level	proportion_genes_retained_in_major_clades	genes_retained_index	clade_separation_score	contamination_portion	n_effective_surplus_clades	mean_hit_identity	reference_representation_score	pass.GUNC	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	GC (%)	N50	N90	auN	L50	L90	# N's per 100 kbp
10	bc2169_lorbin	bin_63	bacteria_odb10	8.9	8.9	0.0	2.4	88.7	124	37060	37060	0.000%	35	21.45	0.11	Neural Network (Specific Model)	11	0.885	37060	277.7442231075697	1176468	0.67	1255	None	Unclassified Bacteria																		Insufficient number of amino acids in MSA (8.5%)	1245	1183	35	genus	0.68	0.64	0.6	0.24	0.67	0.78	0.5	False	35	35	35	35	26	3	1176468	1176468	1176468	1176468	993042	184538	35	68189	1176468	66.85	37060	22271	37957.8	13	29	0.0
11	bc2169_lorbin	bin_85	bacteria_odb10	16.9	12.1	4.8	0.8	82.3	124	36865	36865	0.000%	49	23.35	2.5	Neural Network (Specific Model)	11	0.861	36865	282.12391430225824	1691753	0.66	1727	None	Unclassified Bacteria																		Insufficient number of amino acids in MSA (7.4%)	1725	1677	49	order	0.97	0.95	1.0	0.02	0.05	0.88	0.83	False	49	49	49	49	31	9	1691753	1691753	1691753	1691753	1332440	581440	49	83898	1691753	66.1	36865	21027	43020.7	16	40	0.0
12	bc2169_lorbin	bin_94	bacteria_odb10	14.5	12.9	1.6	5.6	79.9	124	45453	45453	0.000%	413	48.99	45.27	Gradient Boost (General Model)	11	0.743	45453	195.70484229977745	18659999	0.6	23811	None	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteimonas_D;s__						GCF_001482195.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteimonas_D;s__Luteimonas_D abyssi	97.61	0.262	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteimonas_D;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree		15.01	11.0	0.99888		24045	10415	406	phylum	0.92	0.4	0.7	0.22	0.57	0.73	0.29	False	413	413	413	409	273	59	18659999	18659999	18659999	18630159	15889548	8681461	413	1235226	18659999	59.67	45453	22910	262557.8	73	311	0.0
13	bc2169_metawgs	bc2169_metaWGS_bin_1265	bacteria_odb10	50.8	50.0	0.8	5.6	43.6	124	63632	63632	0.000%	65	77.6	2.38	Gradient Boost (General Model)	11	0.852	63632	284.4912067919951	3290443	0.45	3298	None	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__											d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree		58.61	11.0	0.96148		3189	2836	65	phylum	0.97	0.87	0.7	0.02	0.05	0.7	0.61	False	65	65	65	65	48	22	3290443	3290443	3290443	3290443	2939271	1978466	65	266204	3290443	44.95	63632	24508	83254.3	16	49	0.0
14	bc2169_metawgs	bc2169_metaWGS_bin_1405	bacteria_odb10	37.9	37.1	0.8	8.1	54.0	124	35554	35554	0.000%	103	54.78	4.69	Gradient Boost (General Model)	11	0.875	35554	271.1767810026385	3506523	0.71	3790	None	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Beutenbergiaceae;g__Pseudactinotalea;s__											d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Beutenbergiaceae;g__Pseudactinotalea;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_009733815.1, s__Pseudactinotalea suaedae, 95.0, 82.83, 0.197; GCF_009733845.1, s__Pseudactinotalea terrae, 95.0, 82.76, 0.188	43.08	11.0	0.95874		3703	3466	103	order	0.88	0.83	0.6	0.45	1.33	0.75	0.62	False	103	103	103	103	80	8	3506523	3506523	3506523	3506523	3029953	528243	103	94690	3506523	70.74	35554	22795	38972.8	38	86	0.0
15	bc2169_metawgs	bc2169_metaWGS_bin_928	bacteria_odb10	53.2	53.2	0.0	2.4	44.4	124	409297	409297	0.000%	18	55.57	2.34	Neural Network (Specific Model)	11	0.881	409297	297.82291290206	2799577	0.62	2767	None	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Pelagibacterium;s__						GCF_031202305.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Pelagibacterium;s__Pelagibacterium sp031202305	84.23	0.263	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Pelagibacterium;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree		49.57	11.0	0.98287		2767	2635	18	class	0.97	0.92	0.77	0.07	0.15	0.78	0.72	False	18	18	18	18	13	10	2799577	2799577	2799577	2799577	2697374	2607447	18	650160	2799577	61.9	409297	55354	376914.8	3	9	0.0
16	bc2169_metawgs	bc2169_metaWGS_bin_963	bacteria_odb10	66.2	46.0	20.2	11.3	22.5	124	42613	42613	0.000%	80	65.44	3.57	Gradient Boost (General Model)	11	0.864	42613	276.92708035458963	3351597	0.7	3497	None	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides luteus	GCF_014648595.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides luteus	98.88	0.834	GCF_014648595.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides luteus	98.88	0.834	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_015752315.1, s__Nocardioides sp000192415, 95.0, 89.33, 0.553; GCF_900101045.1, s__Nocardioides sp900101045, 95.0, 89.2, 0.586; GCF_000960475.2, s__Nocardioides luteus_A, 95.0, 89.13, 0.554; GCF_011045035.1, s__Nocardioides sp011045035, 95.0, 88.96, 0.549; GCF_013408335.1, s__Nocardioides panzhihuensis, 95.0, 88.53, 0.521; GCF_014360585.1, s__Nocardioides sp014360585, 95.0, 88.46, 0.509; GCA_030862715.1, s__Nocardioides sp030862715, 95.0, 88.36, 0.426; GCF_014648255.1, s__Nocardioides albus, 95.0, 88.3, 0.514; GCF_006716315.1, s__Nocardioides albertanoniae, 95.0, 87.24, 0.478	48.94	11.0		Genome has more than 15.8% of markers with multiple hits	3458	3334	80	genus	0.89	0.86	0.96	0.09	0.2	0.87	0.75	False	80	80	80	80	66	16	3351597	3351597	3351597	3351597	3075488	1303583	80	162842	3351597	69.57	42613	25354	56042.9	24	64	0.0
17	bc2170_HifiMAG	semibin2_6	bacteria_odb10	34.7	34.7	0.0	8.1	57.2	124	36900	36900	0.000%	80	35.31	3.84	Neural Network (Specific Model)	11	0.816	36900	249.9014313597918	2807606	0.72	3074	None	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__						GCF_006335015.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sedi	96.36	0.45	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_900230195.1, s__Streptomyces zhaozhouensis, 95.0, 91.47, 0.388; GCF_003696235.1, s__Streptomyces triticirhizae, 95.0, 86.1, 0.239; GCF_000974485.1, s__Streptomyces sp000974485, 95.0, 83.6, 0.17; GCF_020740535.1, s__Streptomyces sp020740535, 95.0, 83.24, 0.187	32.85	11.0	0.99909		2948	2789	80	family	0.97	0.92	0.97	0.17	0.39	0.83	0.76	False	80	80	80	80	65	7	2807606	2807606	2807606	2807606	2484308	397343	80	69174	2807606	72.29	36900	24792	38292.8	31	67	0.0
18	bc2170_lorbin	bin_5	bacteria_odb10	71.8	71.0	0.8	8.1	20.1	124	67111	67111	0.000%	100	70.9	1.41	Neural Network (Specific Model)	11	0.811	67111	271.7826166514181	5467979	0.74	5465	None	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nocardiopsis;s__Nocardiopsis flavescens	GCF_900141985.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nocardiopsis;s__Nocardiopsis flavescens	97.74	0.808	GCF_900141985.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nocardiopsis;s__Nocardiopsis flavescens	97.74	0.808	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nocardiopsis;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_018316655.1, s__Nocardiopsis changdeensis, 95.0, 89.93, 0.57; GCF_030766825.1, s__Nocardiopsis sp030766825, 95.0, 88.21, 0.508; GCF_028882275.1, s__Nocardiopsis sp028882275, 95.0, 86.37, 0.411; GCA_002529455.1, s__Nocardiopsis fusca, 95.0, 83.37, 0.212; GCF_001905145.1, s__Nocardiopsis sp001905145, 95.0, 83.33, 0.2; GCF_009830945.1, s__Nocardiopsis sp009830945, 95.0, 83.17, 0.204; GCF_000092985.1, s__Nocardiopsis dassonvillei, 95.0, 83.13, 0.211; GCA_000340945.1, s__Nocardiopsis synnemataformans, 95.0, 83.13, 0.208; GCF_000341065.1, s__Nocardiopsis halotolerans, 95.0, 83.02, 0.168; GCF_012396365.1, s__Nocardiopsis alborubida, 95.0, 82.98, 0.212; GCF_014203695.1, s__Nocardiopsis algeriensis, 95.0, 82.92, 0.203; GCF_026642255.1, s__Nocardiopsis nanhaiensis_A, 95.0, 82.83, 0.22; GCF_008638365.1, s__Nocardiopsis quinghaiensis, 95.0, 82.69, 0.19; GCF_008638415.1, s__Nocardiopsis sinuspersici, 95.0, 82.64, 0.192; GCA_018388625.1, s__Nocardiopsis eucommiae, 95.0, 82.34, 0.16; GCF_030555055.1, s__Nocardiopsis sp030555055, 95.0, 82.12, 0.158; GCF_000341085.1, s__Nocardiopsis ganjiahuensis, 95.0, 82.1, 0.175; GCF_013410755.1, s__Nocardiopsis aegyptia, 95.0, 81.99, 0.157; GCF_024134545.1, s__Nocardiopsis exhalans, 95.08, 81.85, 0.15; GCF_001279585.1, s__Nocardiopsis sp001279585, 95.0, 81.83, 0.153; GCF_003634495.1, s__Nocardiopsis sp003634495, 95.0, 81.76, 0.161; GCF_000341265.1, s__Nocardiopsis prasina, 95.0, 81.75, 0.166; GCF_018207095.1, s__Nocardiopsis sp018207095, 95.0, 81.64, 0.155; GCF_014651695.1, s__Nocardiopsis terrae, 95.0, 81.64, 0.15	62.52	11.0			5377	5065	100	genus	0.97	0.91	0.76	0.09	0.19	0.92	0.84	False	100	100	100	99	88	42	5467979	5467979	5467979	5458176	5223029	3629102	100	247878	5467979	73.54	67111	30157	82245.9	26	77	0.0
19	bc2170_metawgs	bc2170_metaWGS_bin_16	bacteria_odb10	70.2	70.2	0.0	7.3	22.5	124	67111	67111	0.000%	89	68.43	0.12	Neural Network (Specific Model)	11	0.813	67111	273.99462809917355	4872894	0.74	4840	None	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nocardiopsis;s__Nocardiopsis flavescens	GCF_900141985.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nocardiopsis;s__Nocardiopsis flavescens	97.89	0.877	GCF_900141985.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nocardiopsis;s__Nocardiopsis flavescens	97.89	0.877	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nocardiopsis;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_018316655.1, s__Nocardiopsis changdeensis, 95.0, 89.96, 0.615; GCF_030766825.1, s__Nocardiopsis sp030766825, 95.0, 88.42, 0.551; GCF_028882275.1, s__Nocardiopsis sp028882275, 95.0, 86.48, 0.446; GCA_002529455.1, s__Nocardiopsis fusca, 95.0, 83.44, 0.229; GCF_001905145.1, s__Nocardiopsis sp001905145, 95.0, 83.43, 0.218; GCF_000092985.1, s__Nocardiopsis dassonvillei, 95.0, 83.2, 0.227; GCF_009830945.1, s__Nocardiopsis sp009830945, 95.0, 83.19, 0.22; GCA_000340945.1, s__Nocardiopsis synnemataformans, 95.0, 83.14, 0.226; GCF_012396365.1, s__Nocardiopsis alborubida, 95.0, 83.03, 0.23; GCF_014203695.1, s__Nocardiopsis algeriensis, 95.0, 82.93, 0.198; GCF_026642255.1, s__Nocardiopsis nanhaiensis_A, 95.0, 82.89, 0.237; GCF_000341065.1, s__Nocardiopsis halotolerans, 95.0, 82.89, 0.182; GCF_008638365.1, s__Nocardiopsis quinghaiensis, 95.0, 82.74, 0.21; GCF_008638415.1, s__Nocardiopsis sinuspersici, 95.0, 82.63, 0.209; GCA_018388625.1, s__Nocardiopsis eucommiae, 95.0, 82.36, 0.176; GCF_014201115.1, s__Nocardiopsis metallicus, 95.0, 82.2, 0.164; GCF_000341085.1, s__Nocardiopsis ganjiahuensis, 95.0, 82.16, 0.192; GCF_030555055.1, s__Nocardiopsis sp030555055, 95.0, 82.16, 0.174; GCF_003386285.1, s__Nocardiopsis sp003386285, 95.0, 82.11, 0.163; GCF_013410755.1, s__Nocardiopsis aegyptia, 95.0, 82.02, 0.171; GCF_024134545.1, s__Nocardiopsis exhalans, 95.08, 81.94, 0.164; GCF_001279585.1, s__Nocardiopsis sp001279585, 95.0, 81.89, 0.168; GCF_003634495.1, s__Nocardiopsis sp003634495, 95.0, 81.84, 0.173; GCF_000341265.1, s__Nocardiopsis prasina, 95.0, 81.83, 0.182; GCF_014651695.1, s__Nocardiopsis terrae, 95.0, 81.74, 0.165; GCF_018207095.1, s__Nocardiopsis sp018207095, 95.0, 81.65, 0.168; GCF_000341225.1, s__Nocardiopsis alba, 95.0, 81.51, 0.157; GCF_900143625.1, s__Nocardiopsis sp900143625, 95.0, 81.11, 0.16; GCF_001570765.1, s__Nocardiopsis listeri, 95.0, 81.03, 0.156	62.03	11.0			4768	4496	89	family	0.98	0.93	0.48	0.03	0.06	0.93	0.86	False	89	89	89	88	79	39	4872894	4872894	4872894	4863091	4675845	3273715	89	198638	4872894	73.79	67111	30773	76970.4	25	69	0.0
20	bc2171_lorbin	bin_25	bacteria_odb10	8.9	8.9	0.0	4.8	86.3	124	51228	51228	0.000%	38	23.35	1.64	Neural Network (Specific Model)	11	0.861	51228	280.91006423982867	1820957	0.66	1868	None	Unclassified Bacteria																		Insufficient number of amino acids in MSA (10.0%)	1847	1740	38	phylum	1.0	0.94	0.97	0.17	0.39	0.78	0.73	False	38	38	38	38	31	11	1820957	1820957	1820957	1820957	1668392	949701	38	180920	1820957	66.36	51228	26634	71795.0	11	30	0.0
21	bc2173_HifiMAG	semibin2_19_sub	bacteria_odb10	33.1	32.3	0.8	6.5	60.4	124	48964	48964	0.000%	67	53.61	5.94	Gradient Boost (General Model)	11	0.867	48964	255.53813439183443	3099544	0.63	3527	None	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Aliihoeflea;s__						GCF_024105665.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Aliihoeflea;s__Aliihoeflea aestuarii	83.92	0.257	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Aliihoeflea;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_016742175.1, s__Aliihoeflea sp016742175, 95.0, 81.79, 0.151	32.49	11.0	0.98613		3510	3289	67	genus	0.78	0.73	0.57	0.47	1.99	0.82	0.6	False	67	67	67	67	59	20	3099544	3099544	3099544	3099544	2921651	1464125	67	164125	3099544	62.78	48964	27813	58629.9	22	55	0.0
22	bc2173_HifiMAG	semibin2_20	bacteria_odb10	34.7	33.9	0.8	9.7	55.6	124	44914	44914	0.000%	44	30.15	1.57	Neural Network (Specific Model)	11	0.849	44914	233.3704545454545	1803080	0.64	2200	None	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus;s__Paracoccus alcaliphilus	GCF_028553725.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus;s__Paracoccus alcaliphilus	97.95	0.56	GCF_028553725.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus;s__Paracoccus alcaliphilus	97.95	0.56	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003709565.1, s__Paracoccus siganidrum, 95.0, 85.43, 0.278	28.62	11.0			2176	2086	44	genus	0.88	0.85	0.93	0.3	0.9	0.94	0.8	False	44	44	44	44	38	10	1803080	1803080	1803080	1803080	1681056	686067	44	111623	1803080	64.09	44914	26159	49435.6	15	36	0.0
23	bc2173_HifiMAG	semibin2_57	bacteria_odb10	12.9	12.9	0.0	4.0	83.1	124	40388	40388	0.000%	21	11.11	0.61	Neural Network (Specific Model)	11	0.836	40388	277.0719131614654	729550	0.7	737	None	Unclassified Bacteria																		Insufficient number of amino acids in MSA (9.9%)	717	669	21	genus	0.86	0.8	0.92	0.56	2.31	0.84	0.67	False	21	21	21	21	14	4	729550	729550	729550	729550	598061	235362	21	75151	729550	69.7	40388	20713	41437.9	8	17	0.0
24	bc2173_lorbin	bin_17	bacteria_odb10	52.4	50.8	1.6	9.7	37.9	124	53815	53815	0.000%	59	60.75	5.45	Gradient Boost (General Model)	11	0.871	53815	260.54289037510904	3068682	0.66	3439	None	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Aureimonas;s__						GCF_001463905.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Aureimonas;s__Aureimonas frigidaquae	86.59	0.545	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Aureimonas;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree		49.08	11.0	0.98475	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	3428	3252	59	genus	0.88	0.83	0.97	0.16	0.37	0.87	0.73	False	59	59	59	59	55	25	3068682	3068682	3068682	3068682	2978594	1853365	59	186079	3068682	65.7	53815	30214	68410.5	19	48	0.0
25	bc2173_lorbin	bin_20	bacteria_odb10	43.5	41.9	1.6	5.6	50.9	124	86672	86672	0.000%	47	54.75	4.13	Neural Network (Specific Model)	11	0.859	86672	257.05787605787606	3270182	0.54	3663	None	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Advenella;s__Advenella incenata	GCF_004217095.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Advenella;s__Advenella incenata	95.57	0.622	GCF_004217095.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Advenella;s__Advenella incenata	95.57	0.622	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Advenella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_014897675.1, s__Advenella sp003533245, 95.0, 90.08, 0.518; GCA_023423975.1, s__Advenella sp023423975, 95.0, 89.76, 0.456; GCF_000219915.2, s__Advenella kashmirensis, 95.0, 89.3, 0.505; GCF_000521505.1, s__Advenella mimigardefordensis, 95.0, 84.29, 0.317; GCF_002810445.1, s__Advenella sp002810445, 95.0, 83.07, 0.24	39.96	11.0			3490	3321	47	genus	0.78	0.74	0.52	0.05	0.1	0.9	0.66	False	47	47	47	47	46	26	3270182	3270182	3270182	3270182	3249113	2457061	47	178308	3270182	53.66	86672	40813	91067.0	14	37	0.0
26	bc2173_lorbin	bin_22	bacteria_odb10	40.3	38.7	1.6	7.3	52.4	124	49141	49141	0.000%	71	46.08	3.48	Gradient Boost (General Model)	11	0.864	49141	257.83269124931206	3236616	0.61	3634	None	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Bordetella_A;s__											d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Bordetella_A;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree		38.71	11.0	0.97794		3599	3382	71	phylum	0.99	0.93	0.9	0.05	0.1	0.77	0.72	False	71	71	71	70	65	21	3236616	3236616	3236616	3231159	3114915	1498897	71	219394	3236616	60.96	49141	29008	60692.5	24	58	0.0
27	bc2173_lorbin	bin_26	bacteria_odb10	31.4	30.6	0.8	12.1	56.5	124	61159	61159	0.000%	43	44.96	2.29	Neural Network (Specific Model)	11	0.874	61159	271.746529013884	2609138	0.63	2809	None	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Croceibacterium;s__											d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Croceibacterium;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree		35.0	11.0	0.96152		2770	2635	43	order	0.95	0.9	0.69	0.39	1.16	0.77	0.69	False	43	43	43	43	42	16	2609138	2609138	2609138	2609138	2584205	1572014	43	370531	2609138	62.9	61159	34995	109736.5	12	35	0.0
28	bc2173_lorbin	bin_27	bacteria_odb10	31.4	29.0	2.4	13.7	54.9	124	44035	44035	0.000%	52	32.49	4.74	Neural Network (Specific Model)	11	0.886	44035	257.5929203539823	2149049	0.51	2486	None	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__											d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree		36.11	11.0	0.99072		2302	2190	52	phylum	0.98	0.93	0.99	0.37	0.87	0.76	0.71	False	52	52	52	52	44	12	2149049	2149049	2149049	2149049	1978162	734218	52	104467	2149049	50.59	44035	29664	46845.9	20	43	0.0
29	bc2173_metawgs	bc2173_metaWGS_bin_828	bacteria_odb10	69.3	39.5	29.8	4.8	25.9	124	75974	75974	0.000%	78	66.44	14.79	Gradient Boost (General Model)	11	0.834	75974	283.3452203136669	5438097	0.72	5356	None	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nocardiopsis;s__						GCA_018388625.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nocardiopsis;s__Nocardiopsis eucommiae	98.47	0.421	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nocardiopsis;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_000341265.1, s__Nocardiopsis prasina, 95.0, 90.78, 0.341; GCF_000341085.1, s__Nocardiopsis ganjiahuensis, 95.0, 86.63, 0.225; GCF_024134545.1, s__Nocardiopsis exhalans, 95.08, 86.16, 0.207; GCF_014201115.1, s__Nocardiopsis metallicus, 95.0, 85.96, 0.209; GCF_014651695.1, s__Nocardiopsis terrae, 95.0, 85.35, 0.182	43.79	11.0	0.99789	Genome has more than 21.7% of markers with multiple hits	5295	5087	78	genus	0.98	0.94	0.96	0.48	1.0	0.87	0.83	False	78	78	78	78	72	34	5438097	5438097	5438097	5438097	5309525	3951005	78	597329	5438097	71.59	75974	31903	173656.8	14	58	0.0
30	bc2174_lorbin	bin_21	bacteria_odb10	0.8	0.8	0.0	0.8	98.4	124	307873	307873	0.000%	7	6.96	0.02	Neural Network (Specific Model)	11	0.824	307873	242.82954545454547	465552	0.5	528	None	Unclassified Bacteria																		Insufficient number of amino acids in MSA (1.6%)	519	347	7	phylum	0.98	0.65	0.97	0.45	0.98	0.62	0.41	False	7	7	7	7	2	2	465552	465552	465552	465552	358329	358329	7	307873	465552	50.27	307873	21962	214034.9	1	5	0.0
31	bc2174_lorbin	bin_22	bacteria_odb10	0.8	0.8	0.0	0.8	98.4	124	307873	307873	0.000%	7	6.96	0.02	Neural Network (Specific Model)	11	0.824	307873	242.82954545454547	465552	0.5	528	None	Unclassified Bacteria																		Insufficient number of amino acids in MSA (1.6%)	519	347	7	phylum	0.98	0.65	0.97	0.45	0.98	0.62	0.41	False	7	7	7	7	2	2	465552	465552	465552	465552	358329	358329	7	307873	465552	50.27	307873	21962	214034.9	1	5	0.0
